assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",N#C/C(=C(\N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,CHEMBL2218924,=,=,Residual Activity,%,94.0,Residual Activity,%,94.0,N#C/C(=C(\N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,CHEMBL2218924,=,=,Residual Activity,%,85.0,Residual Activity,%,85.0,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,CHEMBL2218924,=,=,Residual Activity,%,80.0,Residual Activity,%,80.0,O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,CHEMBL2218924,=,=,Residual Activity,%,33.0,Residual Activity,%,33.0,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCCO4)c(-c3ccccn3)[nH]2)cc1,CHEMBL2218924,=,=,Residual Activity,%,103.0,Residual Activity,%,103.0,NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCCO4)c(-c3ccccn3)[nH]2)cc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,CHEMBL2218924,=,=,Residual Activity,%,98.0,Residual Activity,%,98.0,CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC(=O)O/N=C1C(=C2\C(=O)Nc3cc(Br)ccc32)\Nc2ccccc2\1,CHEMBL2218924,=,=,Residual Activity,%,39.0,Residual Activity,%,39.0,CC(=O)O/N=C1C(=C2\C(=O)Nc3cc(Br)ccc32)\Nc2ccccc2\1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,CHEMBL2218924,=,=,Residual Activity,%,82.0,Residual Activity,%,82.0,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,CHEMBL2218924,=,=,Residual Activity,%,91.0,Residual Activity,%,91.0,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CCc1nc(-c2ccc(OC)cc2)[nH]c1-c1ccncc1,CHEMBL2218924,=,=,Residual Activity,%,104.0,Residual Activity,%,104.0,CCc1nc(-c2ccc(OC)cc2)[nH]c1-c1ccncc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,CHEMBL2218924,=,=,Residual Activity,%,64.0,Residual Activity,%,64.0,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C(O)/C=C/c1cc(Br)c(Br)c(Br)c1Br,CHEMBL2218924,=,=,Residual Activity,%,104.0,Residual Activity,%,104.0,O=C(O)/C=C/c1cc(Br)c(Br)c(Br)c1Br,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",N/C(=N\[N+](=O)[O-])N/N=C\c1ccc(-c2cccc([N+](=O)[O-])c2)o1,CHEMBL2218924,=,=,Residual Activity,%,104.0,Residual Activity,%,104.0,N/C(=N\[N+](=O)[O-])N/N=C\c1ccc(-c2cccc([N+](=O)[O-])c2)o1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cnccn1,CHEMBL2218924,=,=,Residual Activity,%,89.0,Residual Activity,%,89.0,O=C1NC(=O)C(c2cn(CCCO)c3ncccc23)=C1c1cnccn1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,CHEMBL2218924,=,=,Residual Activity,%,94.0,Residual Activity,%,94.0,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1,CHEMBL2218924,=,=,Residual Activity,%,95.0,Residual Activity,%,95.0,Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL2218924,=,=,Residual Activity,%,110.0,Residual Activity,%,110.0,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 1uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,CHEMBL2218924,=,=,Residual Activity,%,109.0,Residual Activity,%,109.0,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,CHEMBL2218924,=,=,Residual Activity,%,90.0,Residual Activity,%,90.0,CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CHEMBL2218924,=,=,Residual Activity,%,33.0,Residual Activity,%,33.0,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,CHEMBL2218924,=,=,Residual Activity,%,74.0,Residual Activity,%,74.0,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,CHEMBL2218924,=,=,Residual Activity,%,92.0,Residual Activity,%,92.0,COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL2218924,=,=,Residual Activity,%,84.0,Residual Activity,%,84.0,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Nc1ncnc2c1cnn2-c1ccccc1,CHEMBL2218924,=,=,Residual Activity,%,92.0,Residual Activity,%,92.0,Nc1ncnc2c1cnn2-c1ccccc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Cn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2ccccc21,CHEMBL2218924,=,=,Residual Activity,%,16.0,Residual Activity,%,16.0,Cn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2ccccc21,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,CHEMBL2218924,=,=,Residual Activity,%,51.0,Residual Activity,%,51.0,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Cc1nc2cc3nc(-c4cccs4)cnc3cc2n1C,CHEMBL2218924,=,=,Residual Activity,%,41.0,Residual Activity,%,41.0,Cc1nc2cc3nc(-c4cccs4)cnc3cc2n1C,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL2218924,=,=,Residual Activity,%,58.0,Residual Activity,%,58.0,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CHEMBL2218924,=,=,Residual Activity,%,94.0,Residual Activity,%,94.0,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,CHEMBL2218924,=,=,Residual Activity,%,65.0,Residual Activity,%,65.0,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2218924,=,=,Residual Activity,%,86.0,Residual Activity,%,86.0,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,CHEMBL2218924,=,=,Residual Activity,%,83.0,Residual Activity,%,83.0,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,CHEMBL2218924,=,=,Residual Activity,%,26.0,Residual Activity,%,26.0,NCCNc1ncc(C(N)=O)c(Nc2cccc(C(F)(F)F)c2)n1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,CHEMBL2218924,=,=,Residual Activity,%,3.0,Residual Activity,%,3.0,CCOC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC[n+]1c(/C=C/N(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21,CHEMBL2218924,=,=,Residual Activity,%,48.0,Residual Activity,%,48.0,CC[n+]1c(/C=C/N(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,CHEMBL2218924,=,=,Residual Activity,%,96.0,Residual Activity,%,96.0,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,CHEMBL2218924,=,=,Residual Activity,%,86.0,Residual Activity,%,86.0,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,CHEMBL2218924,=,=,Residual Activity,%,42.0,Residual Activity,%,42.0,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CCCC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,CHEMBL2218924,=,=,Residual Activity,%,81.0,Residual Activity,%,81.0,CCCC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,CHEMBL2218924,=,=,Residual Activity,%,93.0,Residual Activity,%,93.0,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,CHEMBL2218924,=,=,Residual Activity,%,108.0,Residual Activity,%,108.0,O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,CHEMBL2218924,=,=,Residual Activity,%,99.0,Residual Activity,%,99.0,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,CHEMBL2218924,=,=,Residual Activity,%,97.0,Residual Activity,%,97.0,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,CHEMBL2218924,=,=,Residual Activity,%,31.0,Residual Activity,%,31.0,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,CHEMBL2218924,=,=,Residual Activity,%,7.0,Residual Activity,%,7.0,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,CHEMBL2218924,=,=,Residual Activity,%,16.0,Residual Activity,%,16.0,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,CHEMBL2218924,=,=,Residual Activity,%,60.0,Residual Activity,%,60.0,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,CHEMBL2218924,=,=,Residual Activity,%,51.0,Residual Activity,%,51.0,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,CHEMBL2218924,=,=,Residual Activity,%,85.0,Residual Activity,%,85.0,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,CHEMBL2218924,=,=,Residual Activity,%,4.0,Residual Activity,%,4.0,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,CHEMBL2218924,=,=,Residual Activity,%,51.0,Residual Activity,%,51.0,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,CHEMBL2218924,=,=,Residual Activity,%,83.0,Residual Activity,%,83.0,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,CHEMBL2218924,=,=,Residual Activity,%,97.0,Residual Activity,%,97.0,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,CHEMBL2218924,=,=,Residual Activity,%,91.0,Residual Activity,%,91.0,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,CHEMBL2218924,=,=,Residual Activity,%,55.0,Residual Activity,%,55.0,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CHEMBL2218924,=,=,Residual Activity,%,93.0,Residual Activity,%,93.0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,CHEMBL2218924,=,=,Residual Activity,%,97.0,Residual Activity,%,97.0,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",O=C1Nc2ccc(Br)cc2/C1=C\c1cc2c([nH]1)CCCC2,CHEMBL2218924,=,=,Residual Activity,%,45.0,Residual Activity,%,45.0,O=C1Nc2ccc(Br)cc2/C1=C\c1cc2c([nH]1)CCCC2,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,CHEMBL2218924,=,=,Residual Activity,%,62.0,Residual Activity,%,62.0,CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,2013.0
"Millipore: Percentage of residual kinase activity of MERTK at 10uM relative to control. Control inhibitor: Staurosporine at 10.0uM. Buffer: mM MOPS pH 7.0, 0.2 mM EDTA, 30 mM NaCl",CC(=O)c1ccc(N2CCOCC2)cc1O,CHEMBL2218924,=,=,Residual Activity,%,93.0,Residual Activity,%,93.0,CC(=O)c1ccc(N2CCOCC2)cc1O,2013.0
