smiles,antibiotic_activity
COc1ccc([Si](C)(C)[C@H]2[C@H](CCO)O[C@@]3(C(=O)N(Cc4ccc(N5C(=O)c6cccc7cccc5c67)cc4)c4ccccc43)[C@@H]2C)cc1,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc3c(c2)OCO3)O1)N1CCN(c2ccccc2)CC1,0
COc1ccc([Si](C)(C)[C@@H]2[C@@H](CCO)O[C@]3(C(=O)N(Cc4cccc(N5C(=O)COc6ccccc65)c4)c4ccccc43)[C@H]2C)cc1,0
O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)Cc4ccncc4)ccc3O[C@@H]2[C@H](CO)O1)NCc1ccc2c(c1)OCO2,0
Cc1ccc(S[C@]2(C(=O)O)CC(=O)N(Cc3ccccc3Cl)[C@@H]2c2ccc(CO)cc2I)cc1,0
CN1CCN(C(=O)C[C@@H]2CC[C@H]3[C@@H](COC[C@H](O)CN3C(=O)C3CCCC3)O2)CC1,0
CC(C)N1C(=O)C[C@@](C(=O)NCCN2CCOCC2)(c2ccc([N+](=O)[O-])cc2)[C@H]1c1ccc(CO)cc1,0
COc1cccc(NC(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)NCCCN4CCOCC4)CC[C@@H]32)c1,0
O=C(NC1CC1)[C@@H]1c2ccccc2C(=O)N(Cc2cc(F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0
CN1CCN(C(=O)C[C@H]2CC[C@H]3[C@@H](COC[C@H](O)CN3Cc3ccc4c(c3)OCO4)O2)CC1,0
NC(=O)NCC#Cc1ccc2c(c1)[C@]1(C(=O)N2)[C@H](C(=O)N2CCN(c3ncccn3)CC2)[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@@H]1c1ccccc1OCCO,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccc2)O1)N1CCOCC1,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCN(C)C)[C@H](c3cccc(OCCO)c3)N2C1=O,0
CN1CCN(C(=O)C[C@@H]2CC[C@@H]3[C@H](COC[C@H](O)CN3Cc3ccc4c(c3)OCO4)O2)CC1,0
CN(C)CCCCNC(=O)[C@H]1C[C@H]2C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N2[C@H]1c1ccc(O)cc1,0
Cn1cnc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)N4CCN(c5ccccc5)CC4)CC[C@@H]32)c1,0
O=C(O)[C@@H]1C[C@@H]2C(=O)NCC(=O)N2[C@@H]1c1ccc(O)cc1,0
COC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2C)O1,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCCN(C)C)C(=O)N4[C@H]3c3cccc(OCCO)c3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccccc2F)O1)N1CCN(c2ccccc2)CC1,0
CN(C)CCCCNC(=O)[C@H]1C[C@H]2C(=O)N[C@@H](CCCCN(C)C)C(=O)N2[C@H]1c1cccc(OCCO)c1,0
CN1CCN(C(=O)C[C@@H]2CC[C@H]3[C@@H](COC[C@@H](O)CN3Cc3ccc4c(c3)OCO4)O2)CC1,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N4[C@H]3c3cccc(OCCO)c3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,0
COc1cccc(NC(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCc4ccccc4F)CC[C@@H]32)c1,0
O=C(CS)NCCCCCNC(=O)[C@H]1C[C@H]2C(=O)NCC(=O)N2[C@H]1c1cccc(OCCO)c1,0
CN1CCN(C(=O)C[C@H]2CC[C@@H]3[C@H](COC[C@@H](O)CN3Cc3ccc4c(c3)OCO4)O2)CC1,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](Cc5ccccc5)C(=O)N4[C@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0
COC(=O)[C@]1(Cc2ccccc2N=[N+]=[N-])N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccccc1CN=[N+]=[N-],0
COc1ccc([Si](C)(C)[C@H]2[C@H](CCn3cc([C@H](O)c4ccccc4)nn3)O[C@@]3(C(=O)N(c4ccccc4)c4ccccc43)[C@@H]2C)cc1,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc3c(c2)OCO3)O1)N1CCN(c2ccccc2)CC1,0
COc1ccc([Si](C)(C)[C@@H]2[C@@H](CCn3cc([C@H](O)c4ccccc4)nn3)O[C@]3(C(=O)N(Cc4ccc(N5C(=O)c6cccc7cccc5c67)cc4)c4ccccc43)[C@H]2C)cc1,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2cccc(F)c2)O1)NCCCN1CCOCC1,0
COc1ccc([Si](C)(C)[C@@H]2[C@@H](CCO)O[C@]3(C(=O)N(Cc4cccc(N5C(=O)c6cccc7cccc5c67)c4)c4ccccc43)[C@H]2C)cc1,0
COc1ccc([Si](C)(C)[C@@H]2[C@@H](CC(=O)N(CCO)Cc3ccccc3)O[C@]3(C(=O)N(C)c4c(Br)cc(C)cc43)[C@H]2C)cc1,1
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(C=Cc2cccc(C(=O)O)c2)c(Cl)c1,0
COCCCNC(=O)[C@@]1(Sc2ccc(C)cc2)CC(=O)N(C2Cc3ccccc3C2)[C@@H]1c1ccc(CO)cc1I,0
O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@@H](CO)O1)NCc1cccnc1,0
Cc1ccc(S[C@]2(C(=O)O)CC(=O)N(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(CO)cc2I)cc1,0
O=C(Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)N3CCc4ccccc4C3)O[C@@H](CO)[C@H]1O2)C1CCOCC1,0
Cc1ccc(S[C@]2(C(=O)NCC(F)(F)F)CC(=O)N(Cc3ccccc3C(F)(F)F)[C@@H]2c2ccc(CO)cc2)cc1,0
CCNC(=O)[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O,0
COc1ccc(CCNC(=O)[C@@]2(Sc3ccc(C)cc3)CC(=O)N(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(CO)cc2)cc1,0
COc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)NCc4ccc(Cl)c(Cl)c4)CC[C@@H]32)cc1,0
O=C1c2ccccc2[C@](Cc2ccccc2I)(C(=O)NCc2ccccc2)[C@H](c2ccc(CO)cc2)N1Cc1ccccc1C(F)(F)F,0
COC(=O)[C@H]1O[C@@H]2C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OC)[C@H]3O[C@@]2(O)[C@@H](O)[C@@H]1O,0
Cc1ccc(S[C@]2(C(=O)NCCCN(C)C)CC(=O)N(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(CO)cc2)cc1,0
Cc1cccc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@@H](CC(=O)NCc4ccc5c(c4)OCO5)CC[C@H]32)c1,0
O=C1C[C@]2(c3ccc([N+](=O)[O-])cc3)C(=O)N(C3CC3)c3cc(CO)ccc3[C@H]2N1CC12CC3CC(CC(C3)C1)C2,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2cccc(F)c2)O1)NCCCN1CCOCC1,0
Cc1ccc(S[C@]2(C(=O)NCC(F)(F)F)CC(=O)N(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(CO)cc2I)cc1,0
CCCNC(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC(=O)NCCCN3CCOCC3)CC[C@H]21,0
CC(C)NC(=O)[C@@H]1c2ccccc2C(=O)N(Cc2cc(F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0
CCO/N=[N+](\[O-])N1CCCC1,0
O=C(NCC(F)(F)F)[C@@H]1c2ccccc2C(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N5CCC[C@H]5C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0
Cc1ccc(S[C@]2(C(=O)O)CC(=O)N(Cc3ccccc3C(F)(F)F)[C@@H]2c2ccc(CO)cc2)cc1,0
C[C@@H](O)[C@@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,0
Cc1ccc(N2C(=O)c3ccccc3[C@@H](C(=O)NCCN3CCOCC3)[C@@H]2c2ccc(CO)cc2)nc1,0
Nc1nc(=O)c2nc(Br)n([C@H]3O[C@H]4CO[PH](O)(O)O[C@@H]4[C@@H]3O)c2[nH]1,0
O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,0
C[C@@]12CC[C@@](C)(O1)[C@@H](C(=O)O)[C@H]2C(=O)O,0
CC(C)CNC(=O)[C@@]1(C)c2ccccc2C(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0
CC(=O)NCCSS(C)(=O)=O.CN(C)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(C)C)cc3[o+]c2c1,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1)NC1CCC1,0
Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0
COc1cccc(NC(=O)N2C[C@@H](O)COC[C@@H]3O[C@@H](CC(=O)NC4Cc5ccccc5C4)CC[C@H]32)c1,0
O=C(O)[C@@H]1[C@@H]2CC[C@@H](O2)[C@H]1C(=O)O,0
COc1cccc(NC(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)NC4Cc5ccccc5C4)CC[C@@H]32)c1,0
NSC(=S)N1CCCC1,0
C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)OC)[C@H]2CC[C@@H]1C3,0
CCN([NH2+][O-])c1ccc(O)c(O)c1,0
COc1cccc(NC(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)NC4Cc5ccccc5C4)CC[C@@H]32)c1,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CCCO)ccc31)[C@H](c1ccccc1OCCO)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)NC[C@H](O)c1ccccc1,0
CC1(C)CO[C@@H](CC(=O)O)CN1,0
COc1cc2c(cc1OC)CN(C(=O)[C@H]1[C@@H]3C(=O)O[C@@H](c4ccccc4)[C@@H](c4ccccc4)N3[C@@H](c3ccc(O)cc3)[C@]13C(=O)Nc1ccc(C#CC4=CCCCC4)cc13)CC2,0
Cc1ccc(S[C@]2(C(=O)NC(C)C)CC(=O)N(Cc3ccccc3Cl)[C@@H]2c2ccc(CO)cc2)cc1,0
C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)Nc1cccc2ccccc12,0
Cc1ccc(S[C@]2(C(=O)NCC(C)C)CC(=O)N(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(CO)cc2I)cc1,0
Cc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@@H]3O[C@H](CC(=O)NCCN4CCCCC4)CC[C@H]32)cc1,0
Cc1ccc(S[C@]2(C(=O)NCC(C)C)CC(=O)N(Cc3ccccc3)[C@@H]2c2ccc(CO)cc2)cc1,0
C/C=C\C1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@@H](N)c3ccc(O)cc3)[C@@H]2SC1,0
CC(C)CN1C(=O)[C@@]2(Cc3ccccc31)c1ccccc1C(=O)N(Cc1ccccc1)[C@H]2c1ccc(CO)cc1,0
CN1CCN(C(=O)C[C@@H]2CC[C@@H]3[C@H](COC[C@H](O)CN3C(=O)Nc3ccc4c(c3)OCO4)O2)CC1,0
COc1ccc(CCNC(=O)[C@@]2(Sc3ccc(C)cc3)CC(=O)N(C(C)C)[C@@H]2c2ccc(CO)cc2)cc1,0
Cc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@@H](CC(=O)NCc4ccc5c(c4)OCO5)CC[C@@H]32)cc1,0
O=C1c2ccccc2[C@](Cc2ccccc2I)(C(=O)NCC(F)(F)F)[C@H](c2ccc(CO)cc2)N1C1CCCCC1,0
Cc1ccc(S[C@]2(C(=O)NCc3ccccc3)CC(=O)N(Cc3ccccc3C(F)(F)F)[C@@H]2c2ccc(CO)cc2)cc1,0
CC1(C)[C@@H](C(=O)O[C@@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,0
COCCCNC(=O)[C@@]1(Sc2ccc(C)cc2)CC(=O)N(Cc2ccccc2C(F)(F)F)[C@@H]1c1ccc(CO)cc1I,0
Cn1cnc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)NC4CCC4)CC[C@@H]32)c1,0
Cc1ccc(S[C@]2(C(=O)NCCCN(C)C)CC(=O)N(Cc3ccccc3C(F)(F)F)[C@@H]2c2ccc(CO)cc2)cc1,0
CC(C)CN1C(=O)[C@@]2(c3ccc([N+](=O)[O-])cc3)CC(=O)N(CC3C4CC5CC(C4)CC3C5)[C@@H]2c2ccc(CO)cc21,0
O=C1c2ccccc2[C@@]2(Cc3ccccc3N(Cc3ccccc3)C2=O)[C@H](c2ccc(CO)cc2)N1Cc1ccccc1C(F)(F)F,0
Cn1cnc(CCNC(=O)C[C@@H]2CC[C@H]3[C@@H](COC[C@H](O)CN3C(=O)Nc3ccc(Cl)cc3)O2)c1,0
Cc1ccc(S[C@]2(C(=O)O)CC(=O)N(C3Cc4ccccc4C3)[C@@H]2c2ccc(CO)cc2I)cc1,0
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1)NC1Cc2ccccc2C1,0
CC(C)NC(=O)[C@@H]1c2ccccc2C(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,1
CN1CCN(C(=O)C[C@H]2C[C@@H]3c4cc(NC(=O)c5ccc6c(c5)OCO6)ccc4O[C@@H]3[C@H](CO)O2)CC1,0
C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,0
C/N=C(\NC)NCCC[C@H](N)C(=O)O,0
CC(C)[Si](C#C[Si](C(C)C)(C(C)C)C(C)C)(O[C@H](C)c1cn(Cc2cccc(Cl)c2)nn1)C(C)C,0
C[C@@]1(C(=O)O)[C@H]2CC[C@@H](O2)[C@@]1(C)C(=O)O,0
COCc1cn(C[C@H](Cc2ccccc2)NC(=O)N[C@H](CO)CCc2oc(C(=O)N3CCOCC3)c(C(=O)OC)c2C(=O)OC)nn1,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)c2ccccc2F)O1)N1CCN(c2ccccc2)CC1,0
CC(C)[Si](C#C[Si](C(C)C)(C(C)C)C(C)C)(O[C@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1)C(C)C,0
CS(=O)(=O)SCCN,0
NNC(=O)c1ccc(C(=O)NO)cc1,0
CSC[C@H]1O[C@H](n2ccc3c(N)ncnc32)[C@@H](O)[C@H]1O,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCCN(C)C)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0
COc1ccc(COC[C@]23NC(=S)N[C@H](c4ccccc4O2)[C@H]3CO[Si](C)(C)C(C)(C)C)cc1,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4=CCCCC4)ccc31)[C@H](C(=O)N1CCN(c3ncccn3)CC1)[C@H]1C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N1[C@@H]2c1ccc(O)cc1,0
CN(C)CCCCNC(=O)[C@H]1C[C@H]2C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N2[C@H]1c1cccc(OCCO)c1,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#Cc4ccc(OC)cc4)ccc31)[C@H](c1ccc(O)cc1)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCc2cc(OC)c(OC)cc2C1,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N5CCC[C@H]5C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,0
Cc1nn(C)c(C)c1Nc1nnc(N)[nH]1,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CC(C)C)C(=O)N4[C@H]3c3cccc(OCCO)c3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,0
Cn1cnc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NC4Cc5ccccc5C4)CC[C@H]32)c1,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N4[C@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0
Cc1ccccc1S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@@H]21,0
CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCCNC(=O)CS)[C@H](c3cccc(OCCO)c3)N2C1=O,0
Cc1nnc(NCCc2ccccc2)n(N)c1=O,0
COCCOC(=O)N1C(=O)[C@@]2(c3cc(C#CC4=CCCCC4)ccc31)[C@H](c1ccc(O)cc1)N1[C@H](c3ccccc3)[C@H](c3ccccc3)OC(=O)[C@H]1[C@@H]2C(=O)N1CCN(c2ncccn2)CC1,0
Cc1ccc(S[C@]2(C(=O)NCc3ccccc3)CC(=O)N(C3Cc4ccccc4C3)[C@@H]2c2ccc(CO)cc2I)cc1,0
CC1=CC2(CO)C(=O)[C@]3(CO3)C1[C@H]1[C@]2(C)C=C(CO)C(=O)[C@]12CO2,1
O=C1C[C@]2(c3ccc([N+](=O)[O-])cc3)C(=O)N(CCN3CCOCC3)c3cc(CO)ccc3[C@H]2N1C1CCCCC1,0
CN1C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@@H]2O[C@H](CC(=O)NCc3ccc4c(c3)OCO4)CC[C@@H]21,0
CCCNC(=O)[C@@]1(Sc2ccc(C)cc2)CC(=O)N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccc(CO)cc1I,0
Cc1nn(C)cc1NC(=O)C[C@@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)C4CCOCC4)cc3C(=O)N2C)O1,0
O=C(NCC(F)(F)F)[C@@H]1c2ccccc2C(=O)N(Cc2cc(F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,0
COc1cc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
O=C1O[C@H](c2ccccc2)[C@H](c2ccccc2)N2[C@H]1[C@@H](C(=O)N1CCCCCCC1)[C@]1(C(=O)Nc3ccc(C#CCCO)cc31)[C@H]2c1ccc(OCCO)cc1,0
C[C@@H]1O[C@@H](O[C@H]2[C@H](c3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0
O=C(C1=C[C@@H](c2ccc3c(c2)OCO3)C[C@@H](OCCCCO)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0
CC(=O)O[C@H]1[C@H](Oc2cc(O)cc(O)c2C(=O)c2cc(O)cc(O)c2)O[C@H](CO)[C@@H](OC(=O)c2ccccc2)[C@@H]1O,0
O=C(C1=C[C@H](c2ccsc2)C[C@H](OCCCCO)O1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0
COCC(=O)N1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2cc(NC(=O)c3cc(C)on3)ccc2OC[C@H]1C,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,0
COc1ccccc1CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1,0
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1)NCCN1CCCCC1,0
Nc1ncnc2c1c(I)cn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,1
O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2cc(F)ccc2F)O1)N[C@H]1CCN(Cc2ccccc2)C1,0
O=C(C[C@H]1C[C@H]2c3cc(NC(=O)C4CCOCC4)ccc3O[C@H]2[C@@H](CO)O1)NCc1cc(F)ccc1F,0
O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccccc2F)O1)N[C@@H]1CCN(Cc2ccccc2)C1,0
O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Oc3ccccc3)cc2)O1)NCCN1CCCCC1,0
CC(C)C[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCCNC(=O)CS)[C@H](c3ccc(O)cc3)N2C1=O,0
COc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NCCN4CCCCC4)CC[C@H]32)cc1,0
NCCCCCCNC(=O)[C@@H]1C[C@@H]2C(=O)N[C@@H](CCCCN)C(=O)N2[C@@H]1c1ccc(O)cc1,0
COc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@@H](CC(=O)NCCN4CCCCC4)CC[C@@H]32)cc1,0
C/C=C1\[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@@H](CO)[C@H]1C[C@@H](OC(=O)C[C@@H]2C(C(=O)OC)=CO[C@H](O[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)/C2=C\C)[C@@H](C)[C@@H]1COC(=O)C[C@@H]1C(C(=O)OC)=CO[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)/C1=C\C,0
Cn1cnc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@@H](CC(=O)NC4Cc5ccccc5C4)CC[C@@H]32)c1,0
COC(=O)c1c(CC[C@@H](CO)NC(=O)N[C@@H](Cc2ccccc2)Cn2cc(-c3ccccn3)nn2)oc(C(=O)N2CCOCC2)c1C(=O)OC,0
COc1cccc(NC(=O)N2C[C@H](O)COC[C@@H]3O[C@@H](CC(=O)NCc4ccccc4F)CC[C@H]32)c1,0
C=CCN(Cc1ccccc1)C(=O)[C@@H]1N(c2cccc(Cl)c2CO)C(=O)[C@H]2[C@H](C(=O)OCC)[C@@H]3C=C[C@@]21O3,0
Nc1ncn(C[C@@H](O)CO)c2nc(Br)nc1-2,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0
O=C(N/N=C/[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO)c1ccccn1,0
COC(=O)c1cn(C[C@@H](Cc2ccccc2)NC(=O)N[C@H](CO)CCc2oc(C(C)=O)c(C(=O)OC)c2C(=O)OC)nn1,0
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(N3CCN(C)CC3)cc2)OCc2cnnn2CCCC1=O,0
C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CC(C)C)C(=O)N4[C@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,0
CCOC(=O)N(C)C[C@@H]1OCc2cn(nn2)CCCC(=O)N([C@@H](C)CO)C[C@H]1C,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)NCC(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,0
CC(C)CNC(=O)C(=O)NCc1ccccn1,0
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,0
