assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Binding affinity to LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1cccnc1,CHEMBL1153298,=,=,IC50,nM,20000.0,IC50,uM,20.0,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1cccnc1,2009
Transactivation of LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1cccnc1,CHEMBL1153298,=,=,EC50,nM,1070.0,EC50,uM,1.07,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1cccnc1,2009
Binding affinity to LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccn1,CHEMBL1153298,=,=,IC50,nM,12200.0,IC50,uM,12.2,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccn1,2009
Transactivation of LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccn1,CHEMBL1153298,=,=,EC50,nM,2750.0,EC50,uM,2.75,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccn1,2009
Binding affinity to LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)nc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,IC50,nM,2580.0,IC50,uM,2.58,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)nc3c2C1)S(=O)(=O)c1ccccc1,2009
Transactivation of LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)nc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,EC50,nM,4230.0,EC50,uM,4.23,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)nc3c2C1)S(=O)(=O)c1ccccc1,2009
Binding affinity to LXRalpha,CNC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,IC50,nM,2700.0,IC50,uM,2.7,CNC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Transactivation of LXRalpha,CNC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,EC50,nM,1550.0,EC50,uM,1.55,CNC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Binding affinity to LXRalpha,CN(C)C(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,IC50,nM,1790.0,IC50,uM,1.79,CN(C)C(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Transactivation of LXRalpha,CN(C)C(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,EC50,nM,1090.0,EC50,uM,1.09,CN(C)C(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Binding affinity to LXRalpha,O=S(=O)(c1ccccc1)[C@](F)(c1nnco1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,CHEMBL1153298,=,=,IC50,nM,2300.0,IC50,uM,2.3,O=S(=O)(c1ccccc1)[C@](F)(c1nnco1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,2009
Transactivation of LXRalpha,O=S(=O)(c1ccccc1)[C@](F)(c1nnco1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,CHEMBL1153298,=,=,EC50,nM,770.0,EC50,uM,0.77,O=S(=O)(c1ccccc1)[C@](F)(c1nnco1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,2009
Binding affinity to LXRalpha,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,IC50,nM,920.0,IC50,uM,0.92,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Transactivation of LXRalpha,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,EC50,nM,1500.0,EC50,uM,1.5,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Binding affinity to LXRalpha,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,IC50,nM,590.0,IC50,uM,0.59,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Transactivation of LXRalpha,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,EC50,nM,1350.0,EC50,uM,1.35,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Binding affinity to LXRalpha,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,IC50,nM,2200.0,IC50,uM,2.2,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Transactivation of LXRalpha,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,EC50,nM,1850.0,EC50,uM,1.85,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Binding affinity to LXRalpha,O=S(=O)(c1ccccc1)[C@](F)(c1nnc(C2CC2)o1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,CHEMBL1153298,=,=,IC50,nM,290.0,IC50,uM,0.29,O=S(=O)(c1ccccc1)[C@](F)(c1nnc(C2CC2)o1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,2009
Transactivation of LXRalpha,O=S(=O)(c1ccccc1)[C@](F)(c1nnc(C2CC2)o1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,CHEMBL1153298,=,=,EC50,nM,430.0,EC50,uM,0.43,O=S(=O)(c1ccccc1)[C@](F)(c1nnc(C2CC2)o1)[C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1,2009
Binding affinity to LXRalpha,CN(C)c1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,IC50,nM,300.0,IC50,uM,0.3,CN(C)c1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Transactivation of LXRalpha,CN(C)c1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,CHEMBL1153298,=,=,EC50,nM,890.0,EC50,uM,0.89,CN(C)c1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,2009
Binding affinity to LXRalpha,Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,IC50,nM,210.0,IC50,uM,0.21,Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Transactivation of LXRalpha,Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,EC50,nM,1090.0,EC50,uM,1.09,Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Binding affinity to LXRalpha,COC(=O)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,IC50,nM,1630.0,IC50,uM,1.63,COC(=O)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Transactivation of LXRalpha,COC(=O)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,EC50,nM,1260.0,EC50,uM,1.26,COC(=O)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Binding affinity to LXRalpha,CN(C)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,IC50,nM,29.0,IC50,uM,0.029,CN(C)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Transactivation of LXRalpha,CN(C)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,EC50,nM,370.0,EC50,uM,0.37,CN(C)c1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Binding affinity to LXRalpha,N#Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,IC50,nM,100.0,IC50,uM,0.1,N#Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Transactivation of LXRalpha,N#Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,CHEMBL1153298,=,=,EC50,nM,160.0,EC50,uM,0.16,N#Cc1noc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)n1,2009
Binding affinity to LXRalpha,COC(=O)C(C)(C1CCCc2c([nH]c3ccc(Cl)cc23)C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,,,Activity,,,Activity,,,COC(=O)C(C)(C1CCCc2c([nH]c3ccc(Cl)cc23)C1)S(=O)(=O)c1ccccc1,2009
Transactivation of LXRalpha,COC(=O)C(C)(C1CCCc2c([nH]c3ccc(Cl)cc23)C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,,,Activity,,,Activity,,,COC(=O)C(C)(C1CCCc2c([nH]c3ccc(Cl)cc23)C1)S(=O)(=O)c1ccccc1,2009
Binding affinity to LXRalpha,COC(=O)[C@](C)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,IC50,nM,1100.0,IC50,uM,1.1,COC(=O)[C@](C)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Transactivation of LXRalpha,COC(=O)[C@](C)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,EC50,nM,1600.0,EC50,uM,1.6,COC(=O)[C@](C)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Binding affinity to LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,IC50,nM,90.0,IC50,uM,0.09,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Transactivation of LXRalpha,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,CHEMBL1153298,=,=,EC50,nM,480.0,EC50,uM,0.48,COC(=O)[C@](F)([C@H]1Cc2[nH]c3ccc(Cl)cc3c2C1)S(=O)(=O)c1ccccc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,C[C@H](CC[C@@H]1OC1(C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1153343,=,=,EC50,nM,280.0,EC50,uM,0.28,C[C@H](CC[C@@H]1OC1(C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL1153343,=,=,EC50,nM,10.0,EC50,uM,0.01,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,CHEMBL1153343,=,=,EC50,nM,280.0,EC50,uM,0.28,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1,CHEMBL1153343,=,=,EC50,nM,3300.0,EC50,uM,3.3,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,CHEMBL1153343,,,EC50,,,EC50,,,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,Cc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c2)cc1,CHEMBL1153343,=,=,EC50,nM,1970.0,EC50,uM,1.97,Cc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c2)cc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,CHEMBL1153343,=,=,EC50,nM,1000.0,EC50,uM,1.0,CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CC(O)(C(=O)Nc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,CHEMBL1153343,>,>,EC50,nM,100000.0,EC50,uM,100.0,CC(O)(C(=O)Nc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CC(O)(C(=O)Nc1ccc(N(CC2CC2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,CHEMBL1153343,=,=,EC50,nM,1080.0,EC50,uM,1.08,CC(O)(C(=O)Nc1ccc(N(CC2CC2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,C=CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,CHEMBL1153343,=,=,EC50,nM,470.0,EC50,uM,0.47,C=CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1,CHEMBL1153343,=,=,EC50,nM,3400.0,EC50,uM,3.4,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,COC(=O)c1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,CHEMBL1153343,=,=,EC50,nM,3100.0,EC50,uM,3.1,COC(=O)c1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C(=O)O)cc1,CHEMBL1153343,>,>,EC50,nM,100000.0,EC50,uM,100.0,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C(=O)O)cc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,COC(=O)CCc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,CHEMBL1153343,=,=,EC50,nM,3500.0,EC50,uM,3.5,COC(=O)CCc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,2009
Agonist activity at LXRalpha ligand binding domain by FRET based SRC1 recruitment assay,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(CCC(=O)O)cc1,CHEMBL1153343,>,>,EC50,nM,100000.0,EC50,uM,100.0,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(CCC(=O)O)cc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,C[C@H](CC[C@@H]1OC1(C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1153343,,,EC50,,,EC50,,,C[C@H](CC[C@@H]1OC1(C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL1153343,=,=,EC50,nM,85.0,EC50,uM,0.085,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,CHEMBL1153343,=,=,EC50,nM,310.0,EC50,uM,0.31,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1,CHEMBL1153343,=,=,EC50,nM,5000.0,EC50,uM,5.0,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,CHEMBL1153343,=,=,EC50,nM,1820.0,EC50,uM,1.82,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,Cc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c2)cc1,CHEMBL1153343,=,=,EC50,nM,5000.0,EC50,uM,5.0,Cc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c2)cc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,CHEMBL1153343,=,=,EC50,nM,8500.0,EC50,uM,8.5,CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CC(O)(C(=O)Nc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,CHEMBL1153343,>,>,EC50,nM,30000.0,EC50,uM,30.0,CC(O)(C(=O)Nc1ccc(N(Cc2ccccc2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CC(O)(C(=O)Nc1ccc(N(CC2CC2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,CHEMBL1153343,>,>,EC50,nM,30000.0,EC50,uM,30.0,CC(O)(C(=O)Nc1ccc(N(CC2CC2)S(=O)(=O)c2ccccc2Cl)cc1Cl)C(F)(F)F,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,C=CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,CHEMBL1153343,>,>,EC50,nM,30000.0,EC50,uM,30.0,C=CCN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1,CHEMBL1153343,=,=,EC50,nM,5000.0,EC50,uM,5.0,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,COC(=O)c1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,CHEMBL1153343,=,=,EC50,nM,3610.0,EC50,uM,3.61,COC(=O)c1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C(=O)O)cc1,CHEMBL1153343,>,>,EC50,nM,30000.0,EC50,uM,30.0,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C(=O)O)cc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,COC(=O)CCc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,CHEMBL1153343,>,>,EC50,nM,30000.0,EC50,uM,30.0,COC(=O)CCc1ccc(S(=O)(=O)N(C)c2ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c2)cc1,2009
Agonist activity at human LXRalpha expressed in human SH-SY5Y cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(CCC(=O)O)cc1,CHEMBL1153343,>,>,EC50,nM,30000.0,EC50,uM,30.0,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(CCC(=O)O)cc1,2009
Agonist activity at human LXRalpha expressed in human U2OS cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1,CHEMBL1153343,,,Activity,,,Activity,,,CN(c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccc(C#N)cc1,2009
Agonist activity at human LXRalpha expressed in human U2OS cells co-transfected with Gal4-LBD after 24 hrs by luciferase reporter gene assay,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,CHEMBL1153343,,,Activity,,,Activity,,,CN(c1ccc(NC(=O)[C@](C)(O)C(F)(F)F)c(Cl)c1)S(=O)(=O)c1ccccc1Cl,2009
Displacement of [3H2]F3-methyl AA from LXRalpha by scintillation proximity assay,Cc1cc(O)cc2c1[C@H]1O[C@](C)(Cc3cc4c(c(O)c31)C(=O)c1c(O)cc(O)cc1C4(C)C)O2,CHEMBL1158822,=,=,IC50,nM,2000.0,IC50,uM,2.0,Cc1cc(O)cc2c1[C@H]1O[C@](C)(Cc3cc4c(c(O)c31)C(=O)c1c(O)cc(O)cc1C4(C)C)O2,2005
